,business_id,topic,words
3947,mTEbLavIWB1gNKX-cjqATw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
3948,mTxQPA9W24fQMR5Ro-TkJg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3949,mUt4Bdk36wcfA7ySWqAoYQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3950,mVjKb4-y9VPWp38CBim4sg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3951,mXuLwv5t_guFcK5oGkN0Ew,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3952,mXxNBcU-NWecAlEA3uvyVA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3953,mY4i1N0Hm2fjIgU0Eyn11Q,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
3954,mYMPepp0QIZRk_52pWzeoA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3955,mYhYlmuSvY_FIrh9f294MA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3956,maJ6SEgLcQQqVR8dqyWF0w,8,"['buffet', 'tour', 'dog', 'cajuncreole', 'arcade', 'indian', 'winery', 'chicago', 'game', 'naan']"
3957,mc9V_wG4QyRYew9_S8R44A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3958,mdNm8X3vcedYXQ-vwc7OKQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3959,mekeg9tvIEbJEVTLOXxkhA,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
3960,mgBZjhn2uwOcd8hHhjck9g,8,"['buffet', 'tour', 'dog', 'cajuncreole', 'arcade', 'indian', 'winery', 'chicago', 'game', 'naan']"
3961,mgPQx-d8YkaygZ2b0iRXOQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3962,mgpCGxAMyHmyeGKorXefvg,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
3963,mhI_Ph26WPhbzX9Hs1lUtg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3964,mhXwuwa0gUXe_F4w1NMF4w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3965,mi63FnVXGeGgasWxUSeRsA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3966,mii6CXydtG14Mp7JQ_ETGw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3967,miuCbpDx1YphwfHwgaYoPA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3968,mjqsJ6qZjnY77hCi41Xudg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3969,mp9kugFxWXe3ili4prs3Pw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3970,mpBDPzJO7CEPN3_3LTlFTA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3971,mpu_IJ11lbSrYZPAIGUPow,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3972,mq4iu4S3FDvX-z59hGzpqA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3973,mt2fNZpZAd-PU99aK6wf9A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3974,mtpbu6J2Jg7RkmTSEEXtFQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3975,mttJz2gl8hrttb2Ej4h6hg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3976,mv2aW6QMQJyAPEgUP9Q11g,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
3977,mw2O6hiLqgQqjtzPsjrbTg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3978,mwicE5Un-uvqDtWL5wNBcA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3979,n-kphRn0ts4CBIMQCO7UpA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3980,n121qxhKA-7iYqaCqlfoOA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
3981,n3KL3EL2CTSD4ol937sTGg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3982,n3MqfmTDhhvNG2jZXiFDpg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3983,n5A-xGX-McpPZ6PQwssfsA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3984,n5P6-HWN3kFSYBxfVfDxEg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3985,n5WLHgbSdtyTXcwkrzaj9A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3986,n5i09tgSuzv9ZeIN9Qe5oQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3987,n7FDt0d1fBwSo1htKLUO0w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3988,n87Tmmxh65yv1EN6az6bkA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3989,n8yGo_YJneGjOWQHNHLj8Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3990,n9T2k7tu_5uLAYi5r4Y_Yw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
3991,nAFlaqJwr3RspnWlnFxy7g,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3992,nAVm7-aPY78Cedz3yvNrow,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3993,nCYB6w5w9Q887zZMHMDUVA,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
3994,nDUL9nM3i6UAg1AGNhMpbQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3995,nDpgdmULZKgRgOypj-jWuA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3996,nEFO4hfMiugL3RC6pk0Klg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3997,nEneo2-b6TTxOBGalIqpBg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3998,nFjk0xVI9fNiVN__5g-m8Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
3999,nHZ6Sx1wg7o8NUrtc-EgvQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4000,nHe6XyqnAodoU-1-8rp4rQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4001,nIE7ph1w_bttQMJQx5hUEQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4002,nKF_qEGHagJzp4xSPrh7CA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4003,nKrwE0BynSVV3JnsscYsRg,0,"['cupcake', 'glutenfree', 'chocolate', 'gelato', 'cone', 'chocolatiers', 'custom', 'cookie', 'treat', 'patisseriecake']"
4004,nL7p1fol3N_2y_PrhiQNog,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4005,nLyyTrxpEOdmNl9P95zXGA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4006,nN1CR8PdYHFOOQZaR_p6iw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4007,nO2TQ0eTJMcr8Is77HtuHQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4008,nOb7prgd7t8H0-AE1Zh2VQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4009,nOry_Gpzt05z0yELmXBFcg,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
4010,nPAHRlw64K0svlqNSLrTXw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4011,nRBYoJP0ergYGJAsfES0OA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4012,nROgQ9JIN0sjv-i5R1rHcA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4013,nSFRFlanHCCITYyqYCP1bw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4014,nTq_BaEGkIjTHhKvnuc4Ng,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4015,nU-zF9XbQehltHoi_LwWRw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4016,nUVD_26CwkhJCAxYkWjfBA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4017,nUo8nkGjLtjSiVdWjGHZWg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4018,nVNOFUAs82OTe0Mi6di35w,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
4019,nVVyZOyB3u605pdUtG5NTA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4020,nVfkNZLElDdhqWcnaDPtPQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4021,nVsELOisJKzrBPy_keUaoQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4022,nXJ1dAI-UGbXfeaI_b1abA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4023,nXJzfrrR0GAeCm1fUxTapQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4024,nXOpWpVADGm7yTmqTlOA2A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4025,nYZJW0VSRtieUjXJ-laIrQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4026,nYatqvA8fMP96S-WT-WFdg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4027,nYsNsyIppe_DTueBha1x9A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4028,nZRng81_NhzMMuvj9hMMFQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4029,n_7EQxn0ciucIOJfpWVaTQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4030,naR0-fib3LmYnxxVP9nNXQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4031,nbvLzNk7wpIKG591yGE48Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4032,nc4zwV4aj6FeMaSIxZk6Kg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4033,ne7QDP3iqkjLqTi0jckyBA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4034,neZ57MQjD-ai__HQh5ULaw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4035,ng457WGt-tpVIAISMNN3HQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4036,ngheCBHQblFSxrtsjLRnyA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4037,niJCOQ4-TxGklh2CVuCaTQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4038,niV3iDWcxuKFOJr3qWp9pQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4039,njC9m9oY5s9uNghMp_fDnw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4040,njmL9FjAekv4rEFz5mBTWg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4041,nlDOudpWivGFrR-xM_HYRA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4042,nlVLzktT0RfgSw-ZL4qPRA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4043,nm--zdNL0zWvUNE2uMK5_Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4044,nms5AGFDKTMWq_bqDZEIJA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4045,noRT1heGkIflS0_S2ciF2Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4046,np0ZaE2bS-qkiTcfJk_3_A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4047,nqTRTop-6q-O-H6EMF_s2A,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4048,nqePY399khxYpBBpNjA_zw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4049,nrJ65mZ76K1pLKiCNhLymQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4050,nsPBfVQnmNRuYmiyJiP9Lg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4051,nsoPwMVI0jLe3X8NvdsNhw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4052,nt48G3G6MbLi_-6zqcSmAQ,5,"['greek', 'mediterranean', 'gyro', 'eastern', 'middle', 'pita', 'hummus', 'falafel', 'hookah', 'dominican']"
4053,nteD5A6CKXZPqbR9EltQng,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4054,nuZm_f6EzuJTu3iT_b6DGw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4055,nvHuLMPZEF7ICuzc5g5JuQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4056,nvpqUsDjJmfpM7H1Lba0IA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4057,ny1N_Py01kVoGOvL9oKjMQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4058,o-di6auyNEM2PgK_jlMbgw,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
4059,o0kv8QGw4WhQrP6ZwcqRXQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4060,o1LYpbmanP4VKTKU8TRvPQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4061,o1ttgSZr3KXIJh8RDqnaNg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4062,o2YpaLyGahJL5ttixsbfaA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4063,o2sdqQ7e4IzeBWxUo_-tFQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4064,o3hXkJN-FN8eoAYIUjH-TA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4065,o3mCQJcBBMDWzTY-FuUh9w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4066,o5DMQMa45xWM3mZqTVmsuw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4067,o5h_aJE7ouf7OZBFz6TSfw,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
4068,o5iOU4hH0nxi6vOjZMw2kg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4069,o5mH5Ric16JQB3cewSrZdQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4070,o6jfwLREaGy1mwAEybjOkg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4071,o72ciuGxWCiy2Nkk-7TRLQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4072,o8Q3OizUJiLwNGjehdpkcg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4073,o8tFtgDhFO1kcBm3k652eA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4074,oAyDxwEJ5pT-cCwNnc6dRQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4075,oBMzl8M5hexc1ZviiWl4TA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4076,oC4ijObH8FD-jBpzdQI6Uw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4077,oE9YaCyA6-tksWB1hUrLWw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4078,oFYqL4RgThCupYhumEc1KQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4079,oG295sC_isxfKmarlPrD4Q,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4080,oGQb9Cx9Sk0Lvuns1Wf3tg,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4081,oGU1LmdbKyYm_05PN0F77Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4082,oGxDifAJKGMLFXSmLAaZDg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4083,oIbbBMWgYVgH9gpVVqbOGw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4084,oK0JT256SGsPfxowHCiPrQ,6,"['fashion', 'drugstore', 'department', 'sub', 'electronics', 'walmart', 'venue', 'discount', 'phone', 'target']"
4085,oL04D1GI6yVQcFp2yxsf_w,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4086,oLawoBd5XG8-56bYZHk1aQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4087,oMTXtSJzEiHudUY3T68sPg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4088,oMi9d1wPQpLj_3n8ZzfCRQ,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4089,oO_g1nb30W2or1swQAe3nQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4090,oObHX_pkaoKVrsZb4AHDcA,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
4091,oOdIzE7PGWD-T0gXrP4TSg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4092,oOiMv2V88HepoHDNJJ6Ang,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4093,oQ0MQpVVyzGe_JTILubgcw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4094,oQuYddcB3SluBUMuklGCnw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4095,oRZzKWdyMQld6N_y4UWkAg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4096,oToFygrpTn3OUpFkPFMxfA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4097,oVMf5FvsD7_HmBc3B62Zxw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4098,oVXNeZXl3PejvE66V50iag,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4099,oVlS3TqJLq6ogSo9tI_U0Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4100,oWERoQyUODkCWhsVgKS1jw,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4101,oX37HLs9-zhWJKDRWstgNQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4102,oY7Ys1bgymDCpv_y055y8w,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4103,oZ5cOBDwTCXrbfFjq5AwQw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4104,oa2o1uiNCozsYIsbgw76Fw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4105,oaB0PbwfB11R3O6y40zlLQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4106,ocNvlc_zH3VdBbRpB6kwoA,2,"['southern', 'thru', 'waffle', 'window', 'starbucks', 'irish', 'morning', 'gas', 'mcdonald', 'car']"
4107,ocj5VpnWiEAgn0EExle0xg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4108,odbCyrdi39ZoM7igExAmMA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4109,oeD6OiItgca6A66Odak6nA,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4110,oeXswr8qA-wOZ3_ys_mIAQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4111,ogFDedRYxxe9LQeCo3VH7w,1,"['barbeque', 'caribbean', 'bbq', 'ramen', 'rib', 'farmer', 'tapassmall', 'brisket', 'gift', 'mac']"
4112,ojtc-D4nM13yL_95QK2P6Q,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4113,olLrmKZmBmo1vh05JZQZBg,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4114,om9K3nwOB7B-bBP8rAP-PQ,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
4115,omcMDCdPvRIB9eWXGVR6Uw,4,"['entertainment', 'crab', 'party', 'texmex', 'town', 'spicy', 'onion', 'bartender', 'couple', 'beach']"
